产品编码,产品名称,产品缩略图,销售价,市场价,评论数,Q&A,促销1세일,促销2오늘드림,促销3증정,促销41+1,促销5쿠폰,品牌,品牌id,品牌logo图片url,详情页图,容量重量,适合肌肤类型,流通期限,使用方法,化妆品制造企业&销售企业,制造国家,成分,功能性化妆品,使用注意事项,品质保证基准,售后服务电话,当前网址,当前时间
A000000137180,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013718010ko.jpg?l=ko,"30,000","30,000","5,325",21,,오늘드림,,,,라운드랩,A002756,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2020/12/8461360608481023208.jpg,,[본품]라운드랩 1025 독도 토너 500ml+[증정품]라운드랩 1025 독도 토너 100ml,모든 피부용,"제조일로부터 36개월, 개봉 후 12개월 이내 사용","세안 후 적당량을 덜어 화장솜에 충분히 적신 뒤, 피부결을 따라 부드럽게 닦아내어 피부를 정돈시켜줍니다.",제조업자: 1025 독도 토너 (주)코스맥스 / 화장품책임판매업자: 서린컴퍼니㈜,대한민국,"정제수, 부틸렌글라이콜, 글리세린, 펜틸렌글라이콜, 프로판다이올, 아이리쉬모스추출물, 사탕수수추출물, 해수, 1,2-헥산다이올, 프로테아제, 베타인, 판테놀, 에틸헥실글리세린, 알란토인, 잔탄검, 다이소듐이디티에이",해당사항 없음,"1)화장품 사용 시 또는 사용 후 직사광선에 의하여 사용 부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2)상처가 있는 부위 등에는 사용을 자제할 것3)보관 및 취급시의 주의사항 가)어린이의 손이 닿지 않는 곳에 보관 할 것 나)직사광선을피해서 보관할 것","본 상품에 이상이 있을 경우, 공정거래위원회 고시 소비자분쟁해결기준에 의해 보상해드립니다.",070-7717-0675,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137180&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-24 18:21:43
A000000145576,라운드랩 1025 독도 로션 200ml 기획(로션50ml증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014557607ko.jpg?l=ko,"20,000","20,000","1,623",14,,오늘드림,,,,라운드랩,A002756,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2020/12/8461360608481023208.jpg,,[본품] 1025 독도 로션 200ml+[증정품] 1025 독도 로션 50ml,모든 피부용,"제조일로부터 36개월, 개봉 후 12개월","세안 후 토너로 피부결을 정돈하고, 적당량을 덜어 얼굴 전체에 부드럽게 펴 발라줍니다.",화장품 제조업자: 코스맥스㈜ | 화장품 책임판매업자: 서린컴퍼니㈜,대한민국,"정제수, 글리세린, 퀸즈랜드넛오일, 1,2-헥산다이올, 펜틸렌글라이콜, 호호바에스터, 아이리쉬모스추출물, 사탕수수추출물, 해수, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글리세릴스테아레이트, 하이드로제네이티드폴리데센, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카프릴릴글라이콜, 트로메타민, 소듐파이테이트, 판테놀, 스쿠알란, 부틸렌글라이콜, 토코페롤, 소듐카복시메틸베타-글루칸, 에틸헥실글리세린, 세테아릴알코올, 카보머",해당사항 없음,"1)화장품 사용 시 또는 사용 후 직사광선에 의하여 사용 부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2)상처가 있는 부위 등에는 사용을 자제할 것 3)보관 및 취급시의 주의사항 가)어린이의 손이 닿지 않는 곳에 보관 할 것 나)직사광선을 피해서 보관할 것","본 상품에 이상이 있을 경우, 공정거래위원회 고시 소비자분쟁해결기준에 의해 보상해드립니다.",070-7717-0675,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000145576&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-24 18:21:52
A000000148729,[디오디너리] 그랜액티브 레티노이드 2% 에멀전 30ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014872901ko.jpg?l=ko,"11,900","11,900",68,6,,오늘드림,,,,디오디너리,A003210,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/4/6777765113738918449.jpg,,30ml,모든 피부 타입,개봉 후 3개월(제조연월 별도표기),"스킨케어 루틴의 일부로서 저녁에 워터 베이스 세럼 사용 후, 무거운 트리트먼트의 사용 전에 소량을 얼굴 전체에 발라주세요. 다른 레티노이드 트리트먼트와 함께 사용하지 마세요. 자외선 차단제를 꼭 사용해주세요. 개봉 후 냉장보관하세요. 자극이 발생할 경우 사용을 중단하고 의사와 상의하시기 바랍니다. 손상되지 않은 피부에 지시된 대로만 사용하세요. 사용 전 패치 테스트를 권장합니다. 패치 테스팅 가이드 카드 또는 당사 웹사이트의 패치 테스트 상세 가이드를 참조하세요. 어린이의 손이 닿지 않는 곳에 보관합니다.",제조원 : 데시엠뷰티그룹INC / 책임판매업자 : 데시엠아시아퍼시픽㈜,캐나다,"정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 에틸리놀리에이트, 프로판다이올, 다이메틸아이소소바이드, 세테아릴아이소노나노에이트, 비사보롤, 하이드록시피나콜론레티노에이트, 레티놀, 마운틴페퍼열매추출물, 마운틴페퍼잎추출물, 이눌린라우릴카바메이트, 글리세릴스테아레이트, 세테아레스-12, 세테아레스-20, 세테아릴알코올, 카라기난, 잔탄검, 아라비아고무나무검, 세틸팔미테이트, 수크로오스라우레이트, 폴리솔베이트20, 아이소세테스-20, 로즈마리잎추출물, 하이드록시메톡시페닐데카논, 베헨트라이모늄클로라이드, 트라이소듐에틸렌다이아민다이석시네이트, 다이소듐이디티에이, 데하이드로아세틱애씨드, 벤조익애씨드, 에틸헥실글리세린, 페녹시에탄올, 클로페네신",해당사항 없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것. 2. 상처가 있는 부위 등에는 사용을 자제할 것. 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것. 나) 직사광선을 피해서 보관할 것.
*스포이드 캡 아랫부분이 날카로워 손이 베일 수 있습니다. 다치지 않도록 조심해주세요.",본 상품에 이상이 있을 경우 공정거래위원회 고시 소비자분쟁해결기준에 의해 보상해드립니다.,소비자 상담실: 070-7775-2612,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000148729&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-24 18:22:00
A000000143827,★촉촉진정토너★닥터자르트 시카페어 토너(250mL+화장솜 20매입) 세트,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014382704ko.jpg?l=ko,"35,000","35,000","1,240",8,,오늘드림,,,,닥터자르트,A000426,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2020/12/5573696478518636608.jpg,,본품 250ml + 거즈화장솜패드 20매입,모든피부용도,제조일로부터 36개월이내 / 개봉일로부터 12개월이내,"손바닥 또는 솜에 적당량을 덜어 부드럽게 펴 바릅니다.
시카페어 토너를 적당량을 덜어 피부 결 케어 또는 토너 진정 팩으로 활용해 줍니다.",코스맥스(주)/해브앤비(주),대한민국,"정제수, 씨사이드에링고캘러스배양여과물, 다이프로필렌글라이콜, 서양톱풀오일, 약모밀추출물, 구주호랑가시나무잎추출물, 부틸렌글라이콜, 나이아신아마이드, 펜틸렌글라이콜, 아이리쉬모스추출물, 사탕수수추출물, 스트렙토코쿠스 테르모필루스발효물, 서양송악추출물, 라벤더오일, 베르가모트오일, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 병풀추출물, 1,2-헥산다이올, 에리스리톨, C12-14파레스-12, 판테놀, 카프릴릴글라이콜, 에틸헥실글리세린, 아데노신, 글리세린, 디엔에이, 다이페닐다이메티콘, 트라이에틸헥사노인, 트로메타민, 하이드로제네이티드레시틴, 마데카소사이드, 아시아틱애씨드, 아시아티코사이드, 마데카식애씨드, 칼슘클로라이드, 마그네슘설페이트, 카보머, 다이소듐이디티에이",Y,"1. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하셔야 하며, 계속 사용하시면 증상이 악화되므로 피부과 전문의 등에게 상담하시기 바랍니다.
가. 사용중 붉은 반점, 부어오름, 가려움증, 자극등의 이상이 있는 경우
나. 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우
2. 상처가 있는 부위, 습진 및 피부염등의 이상이 있는 부위에는 사용하지 마시기 바랍니다.
3. 보관 및 취급시의 주의사항
가. 사용후에는 반드시 마개를 닫아 두시기 바랍니다.
나. 유아·소아의 손이 닿지 않는 곳에 보관 바랍니다.
다. 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 마시기 바랍니다.","본 상품에 이상이 있을 경우,공정거래위원회 고시 '소비자 분쟁 해결 기준'에 의해 보상해드립니다.",닥터자르트 1544-5453,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000143827&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-24 18:22:09
A000000156512,★킴닥스 P!CK★더마펌 울트라 수딩 토너 R4 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015651204ko.jpg?l=ko,"30,000","30,000","1,265",0,,오늘드림,,,,더마펌,A003626,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/9/8450900531028788980.jpg,,200ml,모든 피부타입,제조일로부터 36개월,"세안 후 적당량을 덜어 피부결을 따라 흡수시켜 줍니다.
혹은 화장솜에 적셔서 얼굴 안쪽에서 바깥쪽을오 닦아
닦토로 사용하거나 얼굴 위에 올려 토너팩으로 사용합니다.",(주)더마펌,대한민국,"정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 버지니아풍년화추출물, 트레 할로오스, 피이지-60하이드로제네이티드캐스터오일,
하이드로제네이티드포스파 티딜콜린, 알란토인, 에틸헥실글리세린, 소듐하이알루로네이트, 다이소듐이디티 에이, 쇠비름추출물, 향료,
소듐구아이아줄렌설포네이트, 테트라소듐이디티에이, 들깨잎추출물, 병풀추출물, 녹두씨추출물, 쌀겨추출물, 감송향뿌리추출물,
글레디 트시아 아우스트랄리스열매추출물, 클로브꽃추출물, 라케모사승마뿌리추출물, 중 국그라운드오키드구근추출물, 녹각사씨추출물,
아스코빅애씨드, 글라이신, 세린, 알지닌, 락토바실러스/쌀발효물, 카프릴릭/카프릭트라이글리세라이드, 아스파틱 애씨드, 글루타믹애씨드,
류신, 폴리글리세릴-10다이아이소스테아레이트, 하이드 로제네이티드레시틴, 알라닌, 라이신, 프롤린, 페닐알라닌, 발린, 트레오닌,
카퍼트 라이펩타이드-1, 아이소류신, 타이로신, 히스티딘, 메나다이온, 팔미토일올리고펩 타이드, 메티오닌, 시스테인",해당사항 없음,"※ 천연 아줄렌 성분을 함유하여 직사광선에 장시간 노출 시 투명하게 변색될 수 있으나 제품 효능에는 이상이 없습니다.

1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할것
2. 상처가 있는 부위 등에는 사용을 자제할 것
3. 보관 및 취급 시의 주의사항
가)어린이의 손이 닿지 않는 곳에 보관할 것
나)직사광선을 피해서 보관할 것","본 제품에 이상이 있을 경우 공정거래위원회 고시 ""소비자 분쟁 해결기준""에 의거, 교환 또는 보상받을 수 있습니다.",소비자 상담실 : 02-545-6363,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156512&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-24 18:22:18
A000000159783,토니모리 원더 세라마이드 모찌 토너 기획세트 (500ml+100ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015978307ko.jpg?l=ko,"11,900","11,900",0,1,,오늘드림,,,,토니모리,A003693,/pc-static-root/image/product/logo_default.png,,500ml+100ml,모든 피부 타입,제조일로부터 3년,"다양하게 활용하는 멀티 토너
(일러스트) 보습 팩
화장솜에 스킨을 듬뿍 적셔 건조한 피부에 붙이고 10분후에 떼어냅니다.
(일러스트) 닦아내는 토너
화장솜에 내용물을 적당량 덜어 부드럽게 펴 발라주어 피부 결을 부드럽게 관리해줍니다.",(주)메가코스/(주)토니모리,대한민국,"정제수, 다이프로필렌글라이콜, 글리세린, 펜타에리스리틸테트라아이소스테아레이트, 글리세레스-26, 1,2-헥산다이올, 마카다미아씨오일, 페닐트라이메티콘, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 스타이렌/브이피코폴리머, 에틸헥실글리세린, 병풀추출물, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 카프릴릭/카프릭트라이글리세라이드, 알란토인, 하이드로제네이티드레시틴, 프로판다이올, 판테놀, 피토스테릴/옥틸도데실라우로일글루타메이트, 세라마이드엔피(5,000 ppb), 소듐하이알루로네이트, 로즈우드오일, 레몬껍질오일, 다이소듐이디티에이, 리날룰, 리모넨",해당사항 없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2. 상처가 있는 부위 등에는 사용을 자제할 것 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것",본 상품의 품질보증 및 피해보상에 관한 사항은 관련 법률 및 공정거래 위원회 고시 [소비자분쟁해결기준]에 따릅니다.,토니모리 고객 상담실 1661-5299,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159783&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-24 18:22:27
A000000150945,넘버즈인 1번 잘가 각질 토너 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015094505ko.jpg?l=ko,"16,500","22,000",517,10,세일,오늘드림,,,,넘버즈인,A003477,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/6/4286850159205476491.jpg,,200ml,모든 피부 용,제품 별도 표기 / 개봉 후 12개월 이내 사용,"세안 후, 스킨케어 첫 단계에서 화장솜에 적셔 피부결을 정돈해줍니다. (민감 피부는 주 2~3회 권장)",삼성메디코스(주) / (주)비나우,대한민국,"알로에베라잎추출물, 부틸렌글라이콜, 1,2-헥산다이올, 글리세린, 파파야열매추출물, 버지니아풍년화추출물, 티트리잎수, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 판테놀, 글루코놀락톤, 소듐하이알루로네이트, 카프릴로일살리실릭애씨드, 에탄올, 정제수, 에틸헥실글리세린, 다이소듐이디티에이",해당사항 없음,"1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2) 상처가 있는 부위 등에는 사용을 자제할 것 3) 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것 4) 살리실릭애씨드 및 그 염류를 함유하고 있으므로 만 3세 이하 어린이에게는 사용하지 말 것",공정거래위원회 고시 소비자 분쟁해결기준에 의거해 보상해 드립니다.,넘버즈인 고객상담센터 080-850-7771,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150945&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-24 18:22:36
A000000149558,바이오힐보 비타민 히알루로닉 앰플토너&에멀전 2종 세트(젤크림30 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014955802ko.jpg?l=ko,"27,300","42,000",266,5,,오늘드림,,,쿠폰,바이오힐보,A000897,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/2/1722708142972905348.jpg,,"■(본품) 스킨 150mL/에멀전 150mL, (증정) 젤 크림 30mL",■ 모든 피부 타입용,"■ 제조일로부터 36개월 이내의 상품을 순차적으로 발송, 사용기한 제품에 별도 표기",■ 매일 아침 저녁 세안 후 화장솜이나 손에 적당량을 덜어 얼굴 안쪽에서 바깥쪽으로 피부 결을 따라 고르게 펴 발라 흡수시켜줍니다.,■ 책임판매업자: 씨제이올리브영 주식회사 제조업자: 코스맥스,■ 대한민국,"1. 앰플토너 : 정제수, 프로판다이올, 변성알코올, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 소듐하이알루로네이트, 엔도미세스발효여과물, 하이드롤라이즈드하이알루로닉애씨드, 트루로즈오브예리코추출물, 하이알루로닉애씨드, 비피다발효용해물, 옥틸도데세스-16, 트로메타민, 에틸헥실글리세린, 아데노신, 펜틸렌글라이콜, 아세틸글루코사민, 하이드록시아세토페논, 소듐하이알루로네이트크로스폴리머, 벤질글라이콜, 하이드롤라이즈드글라이코사미노글리칸, 토코페롤, 카프릴릴글라이콜, 글리세릴글루코사이드, 부틸렌글라이콜, 하이드록시프로필트라이모늄하이알루로네이트, 하이드로제네이티드레시틴, 스테아릭애씨드, 소듐아세틸레이티드하이알루로네이트, 옥탄다이올, 피토스테롤, 구아하이드록시프로필트라이모늄클로라이드, 세라마이드엔피, 세라마이드엔에스, 콜레스테롤, 피토스핑고신, 세라마이드에이피, 세라마이드에이에스, 아스코빅애씨드, 아스코빌글루코사이드, 바이오틴, 사이아노코발아민, 폴릭애씨드, 리놀레익애씨드, 판토테닉애씨드, 피리독신, 티아민에이치씨엘, 세라마이드이오피, 카보머, 다이소듐이디티에이, 세테아릴알코올, 향료

2. 에멀전 : 정제수, 다이프로필렌글라이콜, 하이드로제네이티드폴리데센, 퀸즈랜드넛오일, 1,2-헥산다이올, 나이아신아마이드, 펜틸렌글라이콜, 네오펜틸글라이콜다이카프레이트, 폴리글리세릴-3다이스테아레이트, 클로렐라 불가리스추출물, 소듐하이알루로네이트, 엔도미세스발효여과물, 트루로즈오브예리코추출물, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 비피다발효용해물, 사이클로헥사실록세인, 글리세릴스테아레이트, 판테놀, 비닐다이메티콘, 글루코오스, 글리세린, 세테아릴올리베이트, 솔비탄올리베이트, 부틸렌글라이콜, 프룩토올리고사카라이드, 프룩토오스, 폴리아크릴레이트크로스폴리머-6, 트로메타민, 에틸헥실글리세린, 글리세릴스테아레이트시트레이트, 카프릴릭/카프릭트라이글리세라이드, 아데노신, 트라이소듐에틸렌다이아민다이석시네이트, 하이드로제네이티드레시틴, 세라마이드엔피, 프로판다이올, 토코페롤, 글리세릴글루코사이드, 스테아릭애씨드, 벤질글라이콜, 하이드롤라이즈드글라이코사미노글리칸, 소듐하이알루로네이트크로스폴리머, 세라마이드엔에스, 옥탄다이올, 하이드록시프로필트라이모늄하이알루로네이트, 콜레스테롤, 피토스핑고신, 카프릴릴/카프릴글루코사이드, 세라마이드에이피, 세라마이드에이에스, 소듐아세틸레이티드하이알루로네이트, 세라마이드이오피, 피토스테롤, 구아하이드록시프로필트라이모늄클로라이드, 아스코빅애씨드, 아스코빌글루코사이드, 바이오틴, 사이아노코발아민, 폴릭애씨드, 리놀레익애씨드, 판토테닉애씨드, 피리독신, 티아민에이치씨엘, 세테아릴알코올, 카보머, 잔탄검, 향료

3. 젤 크림 : 정제수, 글리세린, 부틸렌글라이콜, 에탄올, 다이프로필렌글라이콜, 사이클로펜타실록세인, 나이아신아마이드, 다이메티콘, 트라이실록세인, 다이카프릴릴카보네이트, 사이클로헥사실록세인, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, C12-16알코올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 하이드로제네이티드폴리아이소부텐, 폴리글리세릴-3다이스테아레이트, 하이드록시아세토페논, 폴리실리콘-11, 하이드로제네이티드레시틴, 비피다발효용해물, 스트렙토코쿠스 테르모필루스발효물, 락토바실러스발효용해물, 팔미틱애씨드, 카프릴릴글라이콜, 1,2-헥산다이올, 아데노신, 솔비탄아이소스테아레이트, 글리세릴스테아레이트시트레이트, 폴리쿼터늄-51, 소듐하이알루로네이트, 황련뿌리추출물, 다이포타슘글리시리제이트, 소듐아스코빌포스페이트, 세라마이드엔피, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 폴리글리세릴-10스테아레이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 바이오틴, 피리독신, 판테놀, 폴릭애씨드, 사이아노코발아민, 베타-카로틴, 리보플라빈, 리놀레익애씨드, 토코페롤, 티아민에이치씨엘, 이노시톨, 다이소듐이디티에이, 에틸헥실글리세린",Y,"■ 1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2) 상처가 있는 부위 등에는 사용을 자제할 것 3) 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것",■ 본 제품에 이상이 있을 경우 공정거래위원회 고시 '소비자 분쟁 해결 기준'에 의해 교환 또는 보상해 드립니다.,■ 1577-4887,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000149558&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-24 18:22:45
A000000156326,수이스킨 어린 새싹 클린 토너 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015632604ko.jpg?l=ko,"20,000","20,000",279,2,,오늘드림,증정,,,수이스킨,A003619,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/8/4556609373532914930.jpg,,200ml,모든 피부용 / 투명한 액상,30개월 / 개봉 후 12개월,"아침, 저녁으로 깨끗한 피부에 화장솜 또는 손으로 두드리듯 펴 발라 줍니다.",화장품제조업자: 한국콜마㈜ / 화장품책임판매업자: ㈜씨엠에스랩,대한민국,"보리잎추출물, 밀싹추출물, 녹차추출물, 메틸프로판다이올, 글리세린, 쇠비름추출물, 병풀추출물, 무화과추출물, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 정제수, 소듐시트레이트, 소듐아크릴릭애씨드/엠에이코폴리머, 부틸렌글라이콜, 시트릭애씨드, 다이소듐이디티에이, 세라마이드엔피, 1,2-헥산다이올, 하이드록시아세토페논, 에틸헥실글리세린, 카프릴릴글라이콜",해당사항 없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용 부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2. 상처가 있는 부위 등에는 사용을 자제할 것
3. 보관 및 취급 시의 주의사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것","교환/반품/보증조건 및 품질보증기준은 ""소비자기본법""에 따른 소비자 분쟁해결기준에 따라 보상합니다.
본 제품에 이상이 있을 경우 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상",수이스킨 고객센터 / 1588-3593,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156326&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-24 18:22:54
A000000153291,아누아 어성초 77 토너 350ml + 어성초 70 데일리 릴리프 로션 200ml 기획세트,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015329101ko.jpg?l=ko,"42,900","49,700",103,2,세일,오늘드림,,,,아누아,A003377,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/2/140686590235886002.jpg,,[토너] : 350ml / [로션] : 200ml,모든 피부용,[토너] : 제조일자로 부터 30개월 / 개봉 후 12개월 / [로션] : 제조일자로 부터 36개월 / 개봉 후 12개월,"[토너] : 세안 후에 적당량을 덜어 피부에 두드려 흡수시켜 줍니다.
[로션] : 스킨 케어 마무리 단계에서 내용물을 적당량 덜어 피부에 골고루 펴바른 후 부드럽게 흡수시켜줍니다.","[토너] : 메가코스㈜ , [로션] : 한국콜마㈜ / ㈜더파운더즈",대한민국,"[토너] : 약모밀추출물(77%), 정제수, 1,2-헥산다이올, 글리세린, 베타인, 병풀추출물, 체이스트트리추출물, 우엉뿌리추출물, 진흙버섯추출물, 쇠비름추출물, 포도추출물, 사과추출물, 사탕수수추출물, 판테놀, 마트리카리아꽃추출물, 소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 메틸프로판다이올, 부틸렌글라이콜, 아이소펜틸다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 다이소듐이디티에이
[로션] : 약모밀추출물,글리세린,카프릴릭/카프릭트라이글리세라이드,세테아릴알코올,부틸렌글라이콜,1,2-헥산다이올,식물성스쿠알란,다시마추출물,한련초잎추출물,병풀추출물,무화과추출물,당느릅나무뿌리추출물,줄맨드라미씨추출물,하이드로제네이티드레시틴,소듐하이알루로네이트,글리세릴스테아레이트,세테아릴글루코사이드,정제수,소듐스테아로일글루타메이트,카보머,시어버터,알지닌,프룩토올리고사카라이드,베타-글루칸,글루코오스,하이드롤라이즈드하이알루로닉애씨드,세라마이드엔피,소듐아세틸레이티드하이알루로네이트,에틸헥실글리세린",해당사항 없음,"[토너] : 1. 화장품 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2. 상처가 있는 부위 등에는 사용을 자제할 것 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것
[로션] : 1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2. 상처가 있는 부위 등에는 사용을 자제할 것 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것","본 상품에 이상이 있을 경우, 공정거래위원회 고시 '소비자 분쟁 해결 기준'에 의해 보상해드립니다.",02-2135-6648,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000153291&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-24 18:23:02
