A000000014811,마쉐리 아쿠아 듀 에너지 EX 120g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001481101ko.jpg?l=ko,"16,000","16,000",546,3,,오늘드림,,,,마쉐리,A000004,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2017/2/647025449816109132.jpg,,■ 120g,■ 수분 젤리 헤어 에센스 ,■ 제조일로부터 3년 이내 상품을 발송합니다. (제조일로부터 36개월 이내 사용가능),■ 건조 또는 반건조 모발에 적당량을 덜어 손상되거나 건조한 부분 중심으로 모발에 골고루 펴 발라줍니다. ,한국시세이도,한국시세이도,■ MADE IN VIETNAM,"■ 정제수, 에탄올, 디메치콘, 프로필렌글라이콜, 글리세린, 아미노프로필디메치콘, 아미노메칠프로판올, 카보머, 향료, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 잔탄검, 피이지-10디메치콘, 하이드록시에칠우레아, 디소듐이디티에이, 락틱애씨드, 꿀, 암모늄락테이트, 부틸렌글라이콜, 소듐하이알루로네이트, 토코페롤, 하이드롤라이즈드콘키올린프로테인, 부틸페닐메틸프로피오날, 시트로넬올, 헥실신남알, 리모넨, 리날룰",해당사항 없음,"■ ""1.화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것.  가) 사용 중 붉은 반점, 부어오름, 가려움증, 자극 등의 이상이 있는 경우.<br> 나) 적용 부위가 직사광선에 의하여 위와 같은 이상이 있는 경우.<br> 2. 상처가 있는 부위, 습진 및 피부염 등의 이상이 있는 부위에는 사용을 하지 말 것.<br> 3. 보관 및 취급 시의 주의사항<br> 가) 사용 후에는 반드시 마개를 닫아둘 것.<br> 나) 유아, 소아의 손이 닿지 않는 곳에 보관할 것.<br> 다) 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것.<br>4. 눈에 들어갔을 때에는 즉시 씻어낼 것.",■ 본 제품에 이상이 있을 경우 공정거래위원회고시 소비자분쟁해결 기준에 따라 보상해 드립니다.,■ 080-564-7700,,,,,,,,,■ 수분 젤리 헤어 에센스 ,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000014811&dispCatNo=1000001000400130003&trackingCd=Cat1000001000400130003_Small&curation&egcode&rccode&egrankcode,2021-12-22 20:42:13
A000000014507,케라시스 케라마이드 앰플 10ml*4ea,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001450703ko.jpg?l=ko,"15,000","15,000",193,6,,오늘드림,,,,케라시스,A000052,/pc-static-root/image/product/logo_default.png,,■ 10ml X 4개,■ 모든 두피용 / 큐티클이 손상되어 갈라지는 극손상 모발용,"■ 제조일로부터 24개월 이내의 상품을 순차적으로 발송, 유통기한 개봉후 12개월","■ 1. 샴푸 후 모발의 물기를 가볍게 제거합니다. 2. 앰플 뚜껑을 밀어 올려 열어줍니다. 3. 고깔모양의  캡을 끼워준 후 캡의 앞부분을 누르며 적당량을 모발에 골고루 도포합니다. 4. 3분간 방치한 후, 미지근한 물로 헹구어냅니다.<br>* 긴 머리는 15ml 앰플 한 병 전부 사용, 어깨선까지의 단발머리는 앰플의 절반 정도 사용하시면 좋습니다.",애경산업㈜,,■ 제조국 : 한국,"■ 부틸렌글라이콜,에탄올,정제수,프로필렌글라이콜,미리스틸알코올,스테아트리모늄클로라이드,세트리모늄클로라이드,판테놀,세라마이드엔피,하이드롤라이즈드케라틴,디카프릴릴카보네이트,폴리쿼터늄-44,하이드록시프로필트리모늄하이드롤라이즈드밀단백질,판테닐에칠에텔,피이지-7글리세릴코코에이트,하이드롤라이즈드밀단백질,글리세린,하이드로제네이티드레시틴,부틸메톡시디벤조일메탄,황색4호,적색227호,향료<br>",Y,"■ 1. 용도 이외에는 사용하지 말 것 2. 눈에 들어갔을 경우 즉시 흐르는 물로 씻어낼 것 3. 본 제품은 먹지 마시고, 만일 먹었을 경우 즉시 전문의와 상담할 것 4. 본 제품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것 1) 사용 중 붉은 반점, 부어 오름, 가려움증, 자극 등의 이상이 있는 경우 2) 적용부위가 직사광선에 의해 위와 같은 이상이 있는 경우 5. 상처가 있는 부위, 습진 및 피부염 등의 이상이 있는 부위에는 사용을 하지 말 것 6. 사용 후 충분히 물로 씻어내지 않으면 탈모 또는 탈색의 원인이 될 수 있으므로 사용 후 충분히 물로 씻어낼 것 7. 제품 내용물과 접촉 시 미끄러질 우려가 있으니 주의할 것 8. 보관 및 취급 시의 주의사항 1) 사용 후에는 반드시 마개를 닫아둘 것 2) 유아？소아의 손이 닿지 않는 곳에 보관할 것 3) 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것<br>",■ 본 제품은 공정거래위원회 고시 소비자분쟁해결기준에 의해 보상받을 수 있습니다.<br>,■ 고객만족팀: 080-024-1357(수신자 요금부담) ,,,,,,,,,■ 모든 두피용 / 큐티클이 손상되어 갈라지는 극손상 모발용,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000014507&dispCatNo=1000001000400130003&trackingCd=Cat1000001000400130003_Small&curation&egcode&rccode&egrankcode,2021-12-22 20:42:14
A000000014153,피토더마 티테라피 두피팅처 80ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001415303ko.jpg?l=ko,"10,900","10,900",490,15,,오늘드림,,,,피토더마,A001456,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/2/6075778087404122335.jpg,,■80ml,■모든 모발용,■36개월,"■""두피에 적당량을 골고루 뿌린 뒤, 손가락 지문 부분으로 지압하듯 마사지 해줍니다.<br>가렵거나 건조함이 느껴지는 부위에 수시로 사용합니다.""<br>",■엘지생활건강,■엘지생활건강,■대한민국,"정제수, 변성알코올, 판테놀, 히노키티올, 나이아신아마이드, 중국패모비늘줄기추출물, 고삼추출물, 멘톨, *캐모마일꽃추출물, 락토바실러스/콩발효추출물, 효모/감자추출물발효여과물, 효모/보리씨발효여과물, 귀리커넬추출물, *카렌둘라꽃추출물, 개박하추출물, *라즈베리잎추출물, 베타-글루칸, 와일드인디고뿌리추출물, *별꽃추출물, *라벤더꽃추출물, *바실꽃/잎추출물, *마시멜로뿌리추출물, *어성초추출물, *로즈마리잎추출물, *회향추출물, 사과수, 피록톤올아민, 글리세린, 부틸렌글라이콜, 옥틸도데세스-16, 라우레스-9, 1,2-헥산디올, 피이지-150, 글리세레스-26, 시트릭애씨드, 소듐시트레이트, 향료, 리날룰, 제라니올, 리모넨, 벤질살리실레이트, 유제놀<br>*TEA성분(1.6%)",해당사항 없음,"■본 제품을 사용하여 다음과 같은 이상이 있을경우에는 사용을 중지하여야 하며, 계속 사용하면 증상을 악화시키므로 피부과 전문의 등에게 상담하십시오. 1) 사용 중 붉은 반점, 부어오름, 가려움증, 자극 등의 이상이 있을경우 2)적용부위가 직사광선에 의해 위와 같은 이상이 있을 경우 2. 보관 및 취급시 주의사항 1) 사용후에는 반드시 마개를 닫아두십시오. 2) 유아, 소아의 손이 닿지 않는 곳에 보관하십시오. 3) 고온 내지 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 마십시오. 4) 눈에들어갔을시에는 바로 씻어내어 주십시오<br>",■본 제품에 이상이 있을 경우 소비자분쟁해결기준에 따라 보상받을 수 있습니다.<br>,■엘지생활건강 고객상담실080-023-7007 (수신자부담),,,,,,,,,■모든 모발용,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000014153&dispCatNo=1000001000400130003&trackingCd=Cat1000001000400130003_Small&curation&egcode&rccode&egrankcode,2021-12-22 20:42:14
A000000123719,아베다 인바티 어드밴스드™ 스칼프 리바이탈라이저 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012371911ko.jpg?l=ko,"85,000","85,000",44,3,,오늘드림,증정,,,아베다,A002694,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/710853190492466828.jpg,,150ml,모든 모발용,제조일로부터 36개월,"양쪽 두피에 좌우 각 8회씩(총 16회) 고루 스프레이후 두피에 골고루 잘 흡수되도록 부드럽게 마사지합니다. 1일 1회 사용하며,  인바티 어드밴스드™ 스칼프 리바이탈라이저 사용 후 헹구지 않습니다.<br>",아베다,이엘씨에이한국(유),미국,"변성알코올,정제수,글리세린,시트릭애씨드,울금뿌리추출물,인삼추출물,엠블릭열매추출물,감초추출물,탄제린껍질추출물,호장근뿌리추출물,녹차추출물,슈가켈프추출물,라즈베리잎추출물,에필로비움 플레이스케리추출물,클로렐라 불가리스추출물,아데노신포스페이트,알지닌,아세틸카르니틴에이치씨엘,크레아틴,피리독신에이치씨엘,글루코사민에이치씨엘,카페인,토코페릴니코티네이트,토코페릴아세테이트,맥아추출물,효모추출물,기장씨오일,하이드록시프로필메틸셀룰로오스,다이포타슘글리시리제이트,부틸렌글라이콜,피이지-40하이드로제네이티드캐스터오일,하이드록시프로필셀룰로오스,시메티콘,소듐하이드록사이드,향료,파네솔,유제놀,리날룰,벤질살리실레이트,시트로넬올,시트랄,리모넨,벤질벤조에이트,제라니올,아이소유제놀,페녹시에탄올 [ILN44169]<br><br>* 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",해당사항 없음,"1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 <br>2) 상처가 있는 부위 등에는 사용을 자제할 것 <br>3) 보관 및 취급 시의 주의사항 <br>가) 어린이의 손이 닿지 않는 곳에 보관할 것 <br>나) 직사광선을 피해서 보관할 것<br>4) 두발용, 두발염색용 및 눈 화장용 제품류 <br>눈에 들어갔을 때에는 즉시 씻어낼 것<br>5) 고압가스를 사용하는 에어로졸 제품[무스의 경우 가)부터 라)까지의 사항 은 제외한다] <br>가) 같은 부위에 연속해서 3초 이상 분사하지 말 것 <br>나) 가능하면 인체에서 20센티미터 이상 떨어져서 사용할 것 <br>다) 눈 주위 또는 점막 등에 분사하지 말 것. 다만, 자외선 차단제의 경우 얼 굴에 직접 분사하지 말고 손에 덜어 얼굴에 바를 것 <br>라) 분사가스는 직접 흡입하지 않도록 주의할 것<br>마) 보관 및 취급상의 주의사항 <br>(1)  불꽃길이시험에  의한  화염이  인지되지  않는  것으로서  가연성  가스를 사용하지 않는 제품 <br>(가) 섭씨 40도 이상의 장소 또는 밀폐된 장소에 보관하지 말 것 <br>(나) 사용 후 남은 가스가 없도록 하고 불 속에 버리지 말 것 <br>(2) 가연성 가스를 사용하는 제품 <br>(가) 불꽃을 향하여 사용하지 말 것 <br>(나) 난로, 풍로 등 화기 부근 또는 화기를 사용하고 있는 실내에서 사용 하지 말 것 <br>(다) 섭씨 40도 이상의 장소 또는 밀폐된 장소에서 보관하지 말 것 <br>(라) 밀폐된 실내에서 사용한 후에는 반드시 환기를 할 것 <br>(마) 불 속에 버리지 말 것","이엘씨에이한국(유)를 통해 공식 수입.판매되는 제품에 한해서, 제품에 이상이 있을 경우 공정거래위원회고시 품목별 소비자 분쟁 해결 기준에 따라 안내 받으실 수 있습니다.<br>",아베다 고객상담실: 02-6971-3200,,,,,,,,,모든 모발용,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000123719&dispCatNo=1000001000400130003&trackingCd=Cat1000001000400130003_Small&curation&egcode&rccode&egrankcode,2021-12-22 20:42:14
A000000125539,헤어플러스 단백질 본드 앰플 에센스 기획세트(70ml+70ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012553909ko.jpg?l=ko,"14,000","15,600","3,950",23,세일,오늘드림,,,,헤어플러스,A002482,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/2/1175066108158396666.jpg,,70ml + 70ml,모든 헤어 사용가능,36개월,샴푸와 타올드라이 후 모발에 수분이 촉촉하게 남아있을 때 적당량을 덜어 손가락으로 쓸어내리듯 발라준 후 드라이합니다. ,뷰티코아랩,헤어플러스,대한민국,"정제수, 피마자씨오일, 세테아릴알코올, 다이프로필렌글라이콜, 아모다이메티콘, 스테아라미도프로필다이메틸아민, 하이드롤라이즈드밀단백질(10,250PPM), 헥사펩타이드-9 , 팔미토일펜타펩타이드-4, 아세틸헥사펩타이드-8, 노나펩타이드-1, 카퍼트라이펩타이드-1, 팔미토일트라이펩타이드-1, 트라이펩타이드-1, 라이신, 히스티딘, 알지닌, 아스파틱애씨드, 트레오닌, 세린, 글루타믹애씨드, 프롤린, 글라이신, 알라닌, 발린, 메티오닌, 아이소류신, 류신, 타이로신, 페닐알라닌, 시스테인, 트립토판, 아스파라진, 글루타민, 실크가루, 누에고치추출물, 하이드롤라이즈드실크, 우유단백질추출물, 하이드롤라이즈드쌀단백질, 하이드롤라이즈드콩단백질, 하이드롤라이즈드엘라스틴, 하이드롤라이즈드케라틴, 하이드롤라이즈드콜라겐, 케라틴아미노산, 락틱애씨드, 세트리모늄클로라이드, 폴리쿼터늄-10, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 코코-카프릴레이트/카프레이트, 헥사다이메트린클로라이드, 다이소듐이디티에이, 클로헥시딘다이글루코네이트, 향료",해당사항 없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상증상이나 부작용이 있는 경우 전문의 등과 상담할 것.2. 상처가 있는 부위 등에는 사용을 자제할 것.<br>3. 보관 및 취급시의 주의사항1)어린이의 손이 닿지 않는 곳에 보관할 것2)직사광선을 피해서 보관할 것.4. 눈에 들어갔을 때에는 즉시 씻어낼 것.",본 상품에 이상이 있을 경우 공정거래위원회 고시 품목별 소비자분쟁 해결 기준에 의해 보상해 드립니다.,헤어플러스 고객센터 02-816-8909,,,,,,,,,모든 헤어 사용가능,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000125539&dispCatNo=1000001000400130003&trackingCd=Cat1000001000400130003_Small&curation&egcode&rccode&egrankcode,2021-12-22 20:42:15
A000000125577,달리프 클로렐라 쿨링스프레이 100ml [두피강화/두피진정],https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012557715ko.jpg?l=ko,"10,800","18,000","1,915",11,세일,오늘드림,,,,달리프,A002761,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/7685272568730268942.jpg,,■ 100ml,■ 1모든 피부타입,"■ 1제조일로부터 3년, 개봉 후 1년",■ 1제품을 4-5회 정도 충분히 흔들어주신후 10-15cm의 거리를 두고 두피에 골고루 분사하고 손끝으로 톡톡 두드려 마사지 해줍니다.,■ 제니코스(주),■ 다슈코리아(주),■ 대한민국,"다이메틸에터, 변성알코올, 정제수, 다이프로필렌글라이콜, 폴리글리세릴-4카프레이트, 클로렐라 불가리스추출물, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 향료, 멘톨, 편백수, 소듐시트레이트, 시트릭애씨드, 대왕송잎추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 갈근추출물, 녹차추출물, 다이포타슘글리시리제이트, 마늘추출물, 요엽후박나무껍질추출물, 에탄올, 다시마추출물, 효모발효여과물, 흑미추출물, 검은깨추출물, 검정콩추출물, 서양산딸기추출물, 하수오뿌리추출물, 들깨추출물, 알로에베라잎즙, 카프릴릴글라이콜, 프로필렌글라이콜, 에틸헥실글리세린, 실리카, 다이메틸이미다졸리다이논쌀전분, 에틸헥산다이올, 소듐벤조에이트, 포타슘솔베이트, 부틸페닐메틸프로피오날, 알파-아이소메틸아이오논, 벤질벤조에이트, 시트로넬올, 헥실신남알, 벤질살리실레이트, 쿠마린, 리모넨, 제라니올, 리날룰",해당사항 없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것<br>2. 상처가 있는 부위 등에는 사용을 자제할 것<br>3. 보관 및 취급 시의 주의사항<br>  가) 어린이의 손이 닿지 않는 곳에 보관할 것<br>나) 직사광선을 피해서 보관할 것<br>다) 불꽃을 향하여 사용하지 말 것<br>라) 난로, 풍로 등 화기 부근 또는 화기를 사용하고 있는 실내에서 사용하지 말 것<br>마) 섭씨 40도 이상의 장소 또는 밀폐된 장소에서 보관하지 말 것<br>바) 밀폐된 실내에서 사용한 후에는 반드시 환기를 할 것<br>사) 불 속에 버리지 말 것<br>4. 같은 부위에 연속해서 3초 이상 분사하지 말 것<br>5. 가능하면 인체에서 20센티미터 이상 떨어져서 사용할 것<br>6. 눈 주위 또는 점막 등에 분사하지 말 것. 다만, 자외선 차단제의 경우 얼굴에 직접 분사하지 말고 손에 덜어 얼굴에 바를 것.<br>7. 분사가스는 직접 흡입하지 않도록 주의할 것<br>",■ 본 제품에 이상이 있을 경우 공정거래위원회 고시 '소비자 분쟁해결 기준'에 의해 보상해 드립니다.,■ 다슈코리아 고객센터 032-562-0908,,,,,,,,,■ 1모든 피부타입,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000125577&dispCatNo=1000001000400130003&trackingCd=Cat1000001000400130003_Small&curation&egcode&rccode&egrankcode,2021-12-22 20:42:15
A000000127937,미쟝센 파워스윙 에센스왁스4,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012793701ko.jpg?l=ko,"10,000","10,000",4,0,,,,,,미쟝센,A000124,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2017/2/5335392369201975056.jpg,,80g,모든피부,"사용기한 36개월, 개봉후 12개월 이내 사용","모발을 건조시킨 후 적당량의 왁스를 손바닥에 펼친 후, 손바닥으로 모발을 쥐었다 폈다 하며 스타일을 생동감 있게 연출합니다. 손가락 끝을 이용하여 모발 가닥가닥을 만져주면서 스타일을 마무리 합니다. 한번에 많은 양을 사용할 경우 뭉치기 쉬우므로 소량씩 여러 번 나누어 사용합니다.",아모레퍼시픽,아모레퍼시픽,대한민국,"정제수, 부틸렌글라이콜, 베헤닐알코올, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 글리세릴스테아레이트, 칸데릴라왁스, 브이피/메타크릴아마이드/비닐이미다졸코폴리머, 사이클로펜타실록세인, 에탄올, 브이피/브이에이코폴리머, 사이클로헥사실록세인, 세테아릴글루코사이드, 카보머, 카프릴릴글라이콜, 향료, 트로메타민, 다이프로필렌글라이콜, 말티톨, 다이소듐이디티에이, 에틸헥실글리세린, 리모넨, 글루코오스, 리날룰, 시트로넬올, 부틸페닐메틸프로피오날, 테트라소듐이디티에이, 토코페롤",해당사항 없음,"1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점,<br>부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의<br>등과 상담할 것<br>2) 상처가 있는 부위 등에는 사용을 자제할 것<br>3) 보관 및 취급 시의 주의사항<br>가) 어린이의 손이 닿지 않는 곳에 보관할 것<br>나) 직사광선을 피해서 보관할 것<br>","본 제품에 이상이 있을 경우, 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상해 드립니다.","080-030-5454(수신자 요금부담) 운영시간 : 09:00 ~ 17:00 (점심시간 제외, 12~13시) (주말, 공휴일 제외)",,,,,,,,,모든피부,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000127937&dispCatNo=1000001000400130003&trackingCd=Cat1000001000400130003_Small&curation&egcode&rccode&egrankcode,2021-12-22 20:42:15
A000000138441,달리프글램 헤어 데오미스트 플라워 100ml [유해균감소/냄새근본해결],https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013844105ko.jpg?l=ko,"5,830","11,000",250,2,세일,오늘드림,,,,달리프,A002761,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/7685272568730268942.jpg,,■ 100ml,■ 모든 피부타입,"■ 제조일로부터 3년, 개봉 후 1년", 마른 모발과 정수리에서 10cm 떨어져 골고루 분사한 뒤 흡수 시킵니다.<br>,■ 피에프네이처,■ 달리프(주),■ 대한민국,"에탄올, 정제수, 글리세린, 편백수, 징크리시놀리에이트, 테트라소듐글루타메이트다이아세테이트, 4-터피네올, 커피콩추출물, 아시아티코사이드, 마데카소사이드, 고추냉이뿌리추출물, 흰버드나무껍질추출물, 오레가노잎추출물, 편백잎추출물, 락토바실러스/콩발효추출물, 육계나무껍질추출물, 황금추출물, 쇠비름추출물, 녹차추출물, 약모밀추출물, 감추출물, 동백나무잎추출물, 캐롭열매추출물, 병풀추출물, 트로메타민, 시트릭애씨드, 포타슘벤조에이트, 판테놀, 피이지-40하이드로제네이티드캐스터오일, 옥틸도데세스-16, 다이소듐이디티에이, 에틸헥실글리세린, 프로판다이올, 향료, 시트로넬올, 제라니올, 헥실신남알, 하이드록시시트로넬알,부틸페닐메틸프로피오날, 리모넨, 리날룰, 알파-아이소메틸아이오논",해당사항 없음,"■ 사용시 주의사항<br>1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것<br>2. 상처가 있는 부위 등에는 사용을 자제할 것<br>3. 보관 및 취급 시의 주의사항<br>  가) 어린이의 손이 닿지 않는 곳에 보관할 것<br>  나) 직사광선을 피해서 보관할 것<br>4. 털을 제거한 직후에는 사용하지 말 것",■ 본 제품에 이상이 있을 경우 공정거래위원회 고시 '소비자 분쟁해결 기준'에 의해 보상해 드립니다,■ 달리프 고객센터 070-8228-7439,,,,,,,,,■ 모든 피부타입,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000138441&dispCatNo=1000001000400130003&trackingCd=Cat1000001000400130003_Small&curation&egcode&rccode&egrankcode,2021-12-22 20:42:16
A000000138465,달리프글램 헤어 데오미스트 라벤더 100ml [유해균감소/냄새근본해결],https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013846507ko.jpg?l=ko,"5,830","11,000",158,2,세일,오늘드림,,,,달리프,A002761,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/7685272568730268942.jpg,,■ 100ml,■ 모든 피부타입,"■ 제조일로부터 3년, 개봉 후 1년", 마른 모발과 정수리에서 10cm 떨어져 골고루 분사한 뒤 흡수 시킵니다.<br>,■ 피에프네이처,■ 달리프(주),■ 대한민국,"에탄올, 정제수, 글리세린, 편백수, 징크리시놀리에이트, 테트라소듐글루타메이트다이아세테이트, 4-터피네올, 커피콩추출물, 아시아티코사이드, 마데카소사이드, 고추냉이뿌리추출물, 흰버드나무껍질추출물, 오레가노잎추출물, 편백잎추출물, 락토바실러스/콩발효추출물, 육계나무껍질추출물, 황금추출물, 쇠비름추출물, 녹차추출물, 약모밀추출물, 감추출물, 동백나무잎추출물, 캐롭열매추출물, 병풀추출물, 트로메타민, 시트릭애씨드, 포타슘벤조에이트, 판테놀, 피이지-40하이드로제네이티드캐스터오일, 옥틸도데세스-16, 다이소듐이디티에이, 에틸헥실글리세린, 프로판다이올, 향료, 시트로넬올, 제라니올, 헥실신남알, 하이드록시시트로넬알,부틸페닐메틸프로피오날, 리모넨, 리날룰, 알파-아이소메틸아이오논",해당사항 없음,"■ 사용시 주의사항<br>1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것<br>2. 상처가 있는 부위 등에는 사용을 자제할 것<br>3. 보관 및 취급 시의 주의사항<br>  가) 어린이의 손이 닿지 않는 곳에 보관할 것<br>  나) 직사광선을 피해서 보관할 것<br>4. 털을 제거한 직후에는 사용하지 말 것",■ 본 제품에 이상이 있을 경우 공정거래위원회 고시 '소비자 분쟁해결 기준'에 의해 보상해 드립니다,■ 달리프 고객센터 070-8228-7439,,,,,,,,,■ 모든 피부타입,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000138465&dispCatNo=1000001000400130003&trackingCd=Cat1000001000400130003_Small&curation&egcode&rccode&egrankcode,2021-12-22 20:42:16
A000000138474,달리프글램 트루에센스 오리지널 100ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013847406ko.jpg?l=ko,"18,000","18,000",218,2,,오늘드림,,,,달리프,A002761,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/7685272568730268942.jpg,,■ 100ml,■ 모든 피부타입,"■ 제조일로부터 3년, 개봉 후 1년",1.샴푸 후 드라이 전 적당량을 덜어 손상된 모발을 쥐듯이 에센스를 발라줍니다.<br>2.드라이 후 적당량을 덜어 모발 끝부분을 집중적으로 발라 머릿결을 정돈해 마무리해줍니다.<br><br>※ 권장 사용량<br>미디움 헤어 기장 기준 100원짜리 동전 크기 만큼 덜어내어 사용하시기를 권장 드립니다.<br>,■ (주)서울화장품,■ 달리프(주),대한민국,"사이클로펜타실록세인, 다이메티콘, 다이실록세인, C12-15알킬벤조에이트, 향료, 다이메티콘올, 해바라기씨오일, 퀸즈랜드넛오일, 올리브오일, 아비시니안케일씨오일, 아르간커넬오일, 스위트아몬드오일, 로즈힙열매오일, 동백나무씨오일, 달맞이꽃오일, 녹차씨오일, 하이드록시시트로넬알, 제라니올, 리날룰, 시트로넬올, 헥실신남알, 리모넨,알파-아이소메틸아이오논",해당사항 없음,"■ 사용시 주의사항<br>1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것<br>2. 상처가 있는 부위 등에는 사용을 자제할 것<br>3. 보관 및 취급 시의 주의사항<br>  가) 어린이의 손이 닿지 않는 곳에 보관할 것<br>나) 직사광선을 피해서 보관할 것",■ 본 제품에 이상이 있을 경우 공정거래위원회 고시 '소비자 분쟁해결 기준'에 의해 보상해 드립니다,■ 달리프 고객센터 070-8228-7439,,,,,,,,,■ 모든 피부타입,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000138474&dispCatNo=1000001000400130003&trackingCd=Cat1000001000400130003_Small&curation&egcode&rccode&egrankcode,2021-12-22 20:42:16
